a    b    distance0    NDraws    time    dist_threshold1    
0.500001382279    0.50000487554    1.30002566877e-07    2    1.19295191765    1.87022699235e-06    
0.500004379797    0.500030855095    7.42275492338e-07    1    0.582959890366    1.87022699235e-06    
0.499995523471    0.499976717371    5.84898837522e-07    1    0.580416917801    1.87022699235e-06    
0.499996417465    0.500016077789    2.74663417411e-07    3    1.74951982498    1.87022699235e-06    
0.50000196361    0.49999306296    1.1864937211e-07    1    0.630853891373    1.87022699235e-06    
0.500003030589    0.500087489305    1.4591225124e-06    4    2.2833199501    1.87022699235e-06    
0.499994902068    0.500003063181    4.05744761658e-08    1    0.576956987381    1.87022699235e-06    
0.499988405561    0.499912105977    1.77597784669e-06    2    1.16904211044    1.87022699235e-06    
0.500000055762    0.500053820859    1.29396739179e-06    3    1.75896596909    1.87022699235e-06    
0.500000988037    0.500024850936    5.26819743822e-07    4    2.32997703552    1.87022699235e-06    
