a    b    distance0    NDraws    time    dist_threshold1    
0.499996179715    0.500001939887    2.38049246522e-08    1    0.626785993576    2.38049246522e-08    
0.500000775417    0.500000938457    0.0    3    1.80716300011    2.38049246522e-08    
0.499999269852    0.500001181836    0.0    1    0.583503961563    2.38049246522e-08    
0.500000684494    0.500001114086    0.0    1    0.596597194672    2.38049246522e-08    
0.500002859486    0.500000622898    2.16655728135e-08    1    0.58323597908    2.38049246522e-08    
0.499998003153    0.500000414333    2.38049246522e-08    1    0.594674110413    2.38049246522e-08    
0.499998193832    0.500001781979    2.38049246522e-08    1    0.605035066605    2.38049246522e-08    
0.499997137592    0.500002066022    2.38049246522e-08    3    1.75412797928    2.38049246522e-08    
0.500000175516    0.500000591596    0.0    2    1.20864605904    2.38049246522e-08    
0.499998455187    0.500000536317    2.38049246522e-08    1    0.569967031479    2.38049246522e-08    
