a    b    distance0    NDraws    time    dist_threshold1    
0.499994656311    0.50001471129    2.78540877461e-07    1    0.763368844986    2.80838285807e-07    
0.499998487548    0.499991927344    2.28971364654e-07    1    0.612968921661    2.80838285807e-07    
0.4999938344    0.500006301016    1.28252501275e-07    2    1.28111600876    2.80838285807e-07    
0.49999818812    0.499995123816    9.310323503e-08    2    1.22582983971    2.80838285807e-07    
0.49999314225    0.499993219407    2.77933079262e-07    1    0.617102146149    2.80838285807e-07    
0.500002613252    0.499995592811    7.14376638399e-08    1    0.711579084396    2.80838285807e-07    
0.49999326575    0.499996842966    1.42064955663e-07    2    1.34248805046    2.80838285807e-07    
0.500003861868    0.500004812131    1.98879812022e-07    2    1.19819092751    2.80838285807e-07    
0.50000011227    0.500000243015    0.0    1    0.579910993576    2.80838285807e-07    
0.500003637088    0.500003167769    1.15827683561e-07    1    0.607857942581    2.80838285807e-07    
