a    b    distance0    NDraws    time    dist_threshold1    
0.499998493539    0.500273189279    4.96505629975e-06    1    0.60555100441    1.43445180812e-05    
0.499976237732    0.500559403228    1.36455876823e-05    1    0.651039123535    1.43445180812e-05    
0.499961359035    0.49955386353    1.21672728544e-05    1    0.722311973572    1.43445180812e-05    
0.499999516746    0.499596905596    8.33060465165e-06    1    0.60627579689    1.43445180812e-05    
0.499976817978    0.499888415195    7.58166140175e-06    2    1.17638397217    1.43445180812e-05    
0.500021830515    0.500716667038    1.1339693212e-05    2    1.15364694595    1.43445180812e-05    
0.499970468674    0.499281367867    1.16615374575e-05    1    0.641170024872    1.43445180812e-05    
0.499990654416    0.500287996082    7.02449885206e-06    2    1.16752791405    1.43445180812e-05    
0.500033853973    0.500604972141    1.01159957927e-05    2    1.19878196716    1.43445180812e-05    
0.50002698    0.499794842098    7.14996462117e-06    1    0.574654102325    1.43445180812e-05    
