a    b    distance0    NDraws    time    dist_threshold1    
0.500003903703    0.500000877257    2.16655728135e-08    1    0.579962015152    2.38049246522e-08    
0.500001443039    0.499999943752    0.0    2    1.19006204605    2.38049246522e-08    
0.5000011693    0.500001302127    0.0    1    0.596387863159    2.38049246522e-08    
0.499998548371    0.500001530801    2.38049246522e-08    2    1.16563796997    2.38049246522e-08    
0.500003873773    0.500000118187    2.16655728135e-08    1    0.59263420105    2.38049246522e-08    
0.499997041434    0.500001308205    2.38049246522e-08    1    0.594252109528    2.38049246522e-08    
0.49999861506    0.500001243946    2.38049246522e-08    1    0.616656064987    2.38049246522e-08    
0.499999056948    0.500000246663    0.0    1    0.609400033951    2.38049246522e-08    
0.499997597177    0.50000139424    2.38049246522e-08    1    0.590961933136    2.38049246522e-08    
0.499996566727    0.50000074811    2.38049246522e-08    1    0.592450857162    2.38049246522e-08    
