a    b    distance1    NDraws    time       dist_threshold1    
0.516266193651    0.51207901386    0.0036268118032    2    1.21958360672    1.21958360672    
0.4800488447    0.456745734511    0.00460972550019    2    1.21958360672    1.21958360672    
0.519888236052    0.599001065726    0.00500750796933    2    1.21958360672    1.21958360672    
0.466762169084    0.459513783789    0.0074716067535    2    1.21958360672    1.21958360672    
0.537688724766    0.571975213512    0.00871948753028    2    1.21958360672    1.21958360672    
