a    b    distance0    NDraws    time    dist_threshold1    
0.500040880771    0.500580958354    1.2275827978e-05    1    0.764869213104    1.99071500337e-05    
0.500022554121    0.500014071066    4.21998086441e-06    1    0.607795000076    1.99071500337e-05    
0.499986583968    0.49940755906    1.00870737744e-05    2    1.20042514801    1.99071500337e-05    
0.499990959806    0.499736535576    4.85921727144e-06    2    1.27392101288    1.99071500337e-05    
0.500097005774    0.499878511358    1.96509646287e-05    1    0.622222900391    1.99071500337e-05    
0.499938245303    0.499374961367    1.85995716548e-05    1    0.616501092911    1.99071500337e-05    
0.500048034138    0.499360279448    1.7866673206e-05    1    0.611387968063    1.99071500337e-05    
0.499978266736    0.498915719325    1.85701024063e-05    1    0.603610038757    1.99071500337e-05    
0.500046256332    0.500771706165    1.66615897544e-05    3    1.93401908875    1.99071500337e-05    
0.499963981764    0.498976307697    1.61230510783e-05    1    0.623975038528    1.99071500337e-05    
