a    b    distance0    NDraws    time    dist_threshold1    
0.500447066436    0.500298579626    9.80363031841e-05    1    0.661089897156    0.000110862529338    
0.49958374663    0.500446646342    8.75600747688e-05    1    0.622081041336    0.000110862529338    
0.500258875178    0.504577393391    8.56328751793e-05    2    1.2087059021    0.000110862529338    
0.499954554554    0.498939837975    1.66836711212e-05    1    0.57773399353    0.000110862529338    
0.500302057064    0.499739416117    6.22038564148e-05    2    1.21870779991    0.000110862529338    
0.499703026107    0.493797210094    0.000105385496609    2    1.17824888229    0.000110862529338    
0.50013206754    0.504841458691    7.95155224101e-05    1    0.622996091843    0.000110862529338    
0.50015967341    0.503017682208    5.41583193429e-05    1    0.608672857285    0.000110862529338    
0.50037647379    0.503759631191    0.000107139027243    1    0.614291906357    0.000110862529338    
0.500118881028    0.497280387375    6.64733322396e-05    6    3.53257012367    0.000110862529338    
