a    b    distance0    NDraws    time    dist_threshold1    
0.500126593687    0.505093366881    8.54049632425e-05    5    2.93561506271    9.84037628554e-05    
0.500243572424    0.501595658666    6.40406541721e-05    1    0.597675085068    9.84037628554e-05    
0.499787208206    0.501183837763    4.77334282981e-05    2    1.21573209763    9.84037628554e-05    
0.499762118505    0.495035372622    8.37615007886e-05    1    0.597398996353    9.84037628554e-05    
0.499730972747    0.499813640751    5.79456143595e-05    1    0.607339859009    9.84037628554e-05    
0.499724198888    0.500036158733    5.86671457569e-05    1    0.583290100098    9.84037628554e-05    
0.499822321484    0.503820576247    9.54334967904e-05    2    1.14900302887    9.84037628554e-05    
0.499888582955    0.501026102873    3.34161700405e-05    2    1.18669009209    9.84037628554e-05    
0.500242029033    0.501867331922    6.36250512509e-05    1    0.594354152679    9.84037628554e-05    
0.499777975146    0.500976545337    4.50381987224e-05    1    0.617783069611    9.84037628554e-05    
