a    b    distance0    NDraws    time    dist_threshold1    
0.500002487519    0.50000001994    2.16655728135e-08    5    3.0844810009    2.51170163826e-08    
0.499998375678    0.500001172181    2.38049246522e-08    1    0.689393043518    2.51170163826e-08    
0.499999681516    0.500001582872    0.0    1    0.634464025497    2.51170163826e-08    
0.500002427607    0.500000271297    2.16655728135e-08    7    4.50410795212    2.51170163826e-08    
0.500002795589    0.500001009142    2.16655728135e-08    1    0.637583017349    2.51170163826e-08    
0.499999108252    0.500001728826    0.0    4    2.43340992928    2.51170163826e-08    
0.499997774888    0.500000690745    2.38049246522e-08    1    0.616829872131    2.51170163826e-08    
0.499996562469    0.5000020003    2.38049246522e-08    3    1.74759101868    2.51170163826e-08    
0.499996360714    0.500002776776    2.51170163826e-08    1    0.603544950485    2.51170163826e-08    
0.499998655648    0.500000642361    0.0    2    1.17769408226    2.51170163826e-08    
