a    b    distance0    NDraws    time    dist_threshold1    
0.499996516847    0.499884635723    2.18720094903e-06    1    0.877349853516    8.30840836315e-06    
0.499976516151    0.500087621755    5.8877018643e-06    1    0.641314029694    8.30840836315e-06    
0.500027055787    0.500061710332    7.01917020839e-06    2    1.27055907249    8.30840836315e-06    
0.500019079119    0.500082172611    4.55535579467e-06    1    0.747287034988    8.30840836315e-06    
0.499986610037    0.50003923896    2.22407649973e-06    2    1.4245159626    8.30840836315e-06    
0.500012190688    0.500414410892    6.69141231445e-06    2    1.7538189888    8.30840836315e-06    
0.49996855359    0.500114589474    6.63386510941e-06    1    0.600937128067    8.30840836315e-06    
0.500004392622    0.500352929662    5.97208178664e-06    1    0.59309887886    8.30840836315e-06    
0.500027504354    0.500146008114    6.89456856602e-06    3    1.82503795624    8.30840836315e-06    
0.49998441047    0.500103419941    3.61880458743e-06    1    0.602890014648    8.30840836315e-06    
