a    b    distance0    NDraws    time    dist_threshold1    
0.499986524574    0.499874085375    3.20532239058e-06    1    0.685077905655    3.60292746143e-06    
0.500007313071    0.500069741754    2.69522607588e-06    4    2.55711984634    3.60292746143e-06    
0.500005577095    0.500148075712    2.43878739426e-06    3    1.71921515465    3.60292746143e-06    
0.500003439243    0.500025252754    5.50624680749e-07    1    0.567036867142    3.60292746143e-06    
0.500005953466    0.500064215971    1.7356235619e-06    2    1.17717909813    3.60292746143e-06    
0.500018393806    0.499952685465    3.35685998333e-06    1    0.613067150116    3.60292746143e-06    
0.500016792746    0.50006833299    3.51528432521e-06    2    1.2913210392    3.60292746143e-06    
0.500011739572    0.499933194496    2.67073340456e-06    3    1.76520299911    3.60292746143e-06    
0.500001146127    0.500072822105    1.75982790212e-06    3    2.03437805176    3.60292746143e-06    
0.500004432379    0.500093065284    1.63005237715e-06    2    1.58696985245    3.60292746143e-06    
