a    b    distance0    NDraws    time    dist_threshold1    
0.49984730289    0.501278450851    4.23489764225e-05    2    1.21019697189    6.52939460438e-05    
0.500054947286    0.499286871529    1.98329037062e-05    4    2.36488103867    6.52939460438e-05    
0.499848065439    0.497117044886    5.2277874339e-05    1    0.600099086761    6.52939460438e-05    
0.499881085948    0.499205237399    3.21020837155e-05    1    0.582061052322    6.52939460438e-05    
0.499887645525    0.496944870478    4.6807976435e-05    1    0.593554019928    6.52939460438e-05    
0.499848911771    0.501430996254    4.58903041838e-05    4    2.36940312386    6.52939460438e-05    
0.500133901979    0.502198989098    4.3580765244e-05    4    2.47961497307    6.52939460438e-05    
0.499738206309    0.499525935987    5.93492977148e-05    2    1.2578098774    6.52939460438e-05    
0.499732608079    0.500126045712    5.68918706533e-05    1    0.615058898926    6.52939460438e-05    
0.499870818724    0.500411774375    2.54038922959e-05    10    5.99440598488    6.52939460438e-05    
