a    b    distance0    NDraws    time    dist_threshold1    
0.50000699142    0.499904688806    2.27831064147e-06    1    0.59524512291    3.21289927022e-06    
0.499993554042    0.500028807168    6.50240922458e-07    1    0.596320867538    3.21289927022e-06    
0.500001538574    0.499876586018    2.98369355206e-06    3    1.82375693321    3.21289927022e-06    
0.499996418421    0.499880222887    2.30995682175e-06    2    1.27384710312    3.21289927022e-06    
0.499994853714    0.499945951002    1.4327924104e-06    1    0.882426977158    3.21289927022e-06    
0.499991139621    0.499916904877    1.79342366884e-06    1    0.714416980743    3.21289927022e-06    
0.499996281685    0.500095206693    2.3142923984e-06    4    2.41246700287    3.21289927022e-06    
0.500000630463    0.499977621368    6.11351338059e-07    1    0.586451053619    3.21289927022e-06    
0.500005280989    0.50008188214    1.66976368578e-06    2    1.28945994377    3.21289927022e-06    
0.499992735209    0.499967253768    9.2517082111e-07    2    1.6152100563    3.21289927022e-06    
