a    b    distance0    NDraws    time    dist_threshold1    
0.499997570736    0.499849426445    2.47007975124e-06    2    1.25875496864    6.70157012703e-06    
0.499989138147    0.500012537763    2.12693645073e-06    1    0.578022003174    6.70157012703e-06    
0.500020952577    0.500069663216    4.59830906078e-06    1    0.597178936005    6.70157012703e-06    
0.499996955193    0.499951938868    1.29076664613e-06    3    2.39434099197    6.70157012703e-06    
0.49999224853    0.500300943545    6.64356576041e-06    1    0.66833114624    6.70157012703e-06    
0.499982098795    0.500130819295    4.25397167514e-06    4    2.65687298775    6.70157012703e-06    
0.500009438949    0.50001777117    2.89789964669e-06    2    1.15071105957    6.70157012703e-06    
0.50001938431    0.50027853458    6.10312427719e-06    1    0.67436504364    6.70157012703e-06    
0.499981835185    0.499879795625    4.86877440483e-06    1    0.682552814484    6.70157012703e-06    
0.500007340838    0.499812473781    4.65463776626e-06    2    1.36421298981    6.70157012703e-06    
