a    b    distance0    NDraws    time    dist_threshold1    
0.499998508368    0.500001898278    2.38049246522e-08    1    0.59602689743    2.38049246522e-08    
0.499995968319    0.500001205407    2.38049246522e-08    3    1.80579590797    2.38049246522e-08    
0.500000493727    0.500000830201    0.0    1    0.631184101105    2.38049246522e-08    
0.499999998394    0.500001710483    0.0    2    1.26277279854    2.38049246522e-08    
0.500003710864    0.500000247236    2.16655728135e-08    4    2.4817700386    2.38049246522e-08    
0.500002413166    0.50000006188    2.16655728135e-08    1    0.584673881531    2.38049246522e-08    
0.500003276327    0.500000556255    2.16655728135e-08    2    1.28896093369    2.38049246522e-08    
0.500001300963    0.500000157759    0.0    1    0.592448949814    2.38049246522e-08    
0.500000547896    0.500000038828    0.0    1    0.583256006241    2.38049246522e-08    
0.500001916196    0.5000009941    0.0    3    1.85379195213    2.38049246522e-08    
