a    b    distance0    NDraws    time    dist_threshold1    
0.499996312766    0.499996965166    1.16908156965e-07    2    1.23737287521    1.16908156965e-07    
0.499996030176    0.49999578793    1.16908156965e-07    6    3.87225198746    1.16908156965e-07    
0.500003172867    0.500000635669    2.16655728135e-08    2    1.64842200279    1.16908156965e-07    
0.499999132106    0.49999739376    9.310323503e-08    4    3.5419049263    1.16908156965e-07    
0.499995650684    0.500001547122    4.89617251987e-08    3    2.04938292503    1.16908156965e-07    
0.499998538167    0.499997294218    9.310323503e-08    3    1.92321896553    1.16908156965e-07    
0.4999942452    0.500001352468    4.89617251987e-08    4    2.48792099953    1.16908156965e-07    
0.499996960182    0.499998083297    1.16908156965e-07    1    0.615162134171    1.16908156965e-07    
0.499999763471    0.499995481201    9.310323503e-08    1    0.613179922104    1.16908156965e-07    
0.49999985191    0.49999875192    9.310323503e-08    2    1.26562404633    1.16908156965e-07    
