a    b    distance0    NDraws    time    dist_threshold1    
0.499739665646    0.483669903323    0.000287608928527    1    0.578719139099    0.000362522346048    
0.501454704295    0.497938723026    0.00030410706252    4    2.30978894234    0.000362522346048    
0.501174774101    0.512692275746    0.000339080776352    1    0.571849107742    0.000362522346048    
0.500968669071    0.497322467106    0.000193178142007    1    0.575259923935    0.000362522346048    
0.49899860277    0.480171583146    0.000344635191561    1    0.564347982407    0.000362522346048    
0.499450567254    0.488312436549    0.000195693983438    1    0.58989906311    0.000362522346048    
0.49859028607    0.50259309737    0.000290614168687    1    0.550099849701    0.000362522346048    
0.500837751962    0.507465424792    0.000232298400745    4    2.38677000999    0.000362522346048    
0.500051701466    0.503015347206    5.2792372947e-05    1    0.603260993958    0.000362522346048    
0.500468812274    0.505475525959    0.000137547521196    2    1.3288090229    0.000362522346048    
