a    b    distance0    NDraws    time    dist_threshold1    
0.500674324455    0.499895903085    0.000146309673159    1    0.591843128204    0.000150915397818    
0.500022699056    0.500625187781    9.80066684322e-06    1    0.613528013229    0.000150915397818    
0.500163631305    0.495553166374    0.000105205138698    1    0.600045919418    0.000150915397818    
0.500349024966    0.49852484207    6.90702953773e-05    2    1.18177294731    0.000150915397818    
0.49986211329    0.503560109246    8.50517047383e-05    1    0.582328796387    0.000150915397818    
0.500028362928    0.506290325994    0.000119412872734    3    1.80157804489    0.000150915397818    
0.500153518834    0.499203783738    3.31851296153e-05    5    3.14573788643    0.000150915397818    
0.500174447498    0.500543489108    4.16025341746e-05    1    0.639070034027    0.000150915397818    
0.499840239929    0.493404049071    0.000110412511264    1    0.612416028976    0.000150915397818    
0.500412514769    0.502795413348    0.000107966161706    1    0.620144128799    0.000150915397818    
