a    b    distance0    NDraws    time    dist_threshold1    
0.499980379154    0.499987515383    5.24162980106e-06    1    0.616475105286    1.70108948779e-05    
0.500046071469    0.500443154155    1.19460333285e-05    1    0.595139026642    1.70108948779e-05    
0.499969222372    0.499359297112    1.1161492727e-05    7    4.06926703453    1.70108948779e-05    
0.499972275068    0.499183515075    1.31777230247e-05    1    0.57786989212    1.70108948779e-05    
0.500053716473    0.500375207849    1.42422977099e-05    1    0.57643699646    1.70108948779e-05    
0.500001557097    0.499179062995    1.63112780609e-05    1    0.577245950699    1.70108948779e-05    
0.500046450154    0.499774639778    9.89995934216e-06    2    1.17432284355    1.70108948779e-05    
0.499947019579    0.499473757791    1.55223674935e-05    1    0.585159063339    1.70108948779e-05    
0.500016683749    0.500203350961    4.12635730712e-06    1    0.585441112518    1.70108948779e-05    
0.500049417109    0.500677830845    1.42825260069e-05    9    5.29583096504    1.70108948779e-05    
